DateG,DateH,Day,City,Holiday Name,Type of Public Holiday,School,Cloudy,Widespread Dust,Blowing Dust,Fog,Mist,Rain,Comments,Match,Event,Effect on City,Link Source,Pay Day,days till next payday,days after payday,days after school,days before school,Semesters
28/10/2022,3/4/1444,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,30,3,62,27,
29/10/2022,4/4/1444,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,29,2,63,26,
30/10/2022,5/4/1444,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,28,1,64,25,
31/10/2022,6/4/1444,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,27,0,65,24,
01/11/2022,7/4/1444,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,UEFA CL,FALSE,FALSE,FALSE,FALSE,26,29,66,23,
02/11/2022,8/4/1444,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,UEFA CL,FALSE,FALSE,FALSE,FALSE,25,28,67,22,
03/11/2022,9/4/1444,Thursday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,مهرجان نور الرياض,انتشرت الأعمال في 40 موقعًا بالرياض، بما في ذلك منتزه الملك عبد الله ووادي حنيفة وحي جاكس و تجاوز عدد الزوار 2.5 مليون زائر,رابط,FALSE,24,27,68,21,
04/11/2022,10/4/1444,Friday,Riyadh,No Holiday,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,23,26,69,20,
05/11/2022,11/4/1444,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,22,25,70,19,
06/11/2022,12/4/1444,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Liverpool vs Tottenham,Preimer League,FALSE,FALSE,FALSE,FALSE,21,24,71,18,
07/11/2022,13/04/1444,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,20,23,72,17,
08/11/2022,14/04/1444,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,19,22,73,16,
09/11/2022,15/04/1444,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Man City vs Chelsea,Preimer League,FALSE,FALSE,FALSE,FALSE,18,21,74,15,
10/11/2022,16/04/1444,Thursday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,17,20,75,14,
11/11/2022,17/04/1444,Friday,Riyadh,No Holiday,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,16,19,76,13,
12/11/2022,18/04/1444,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,15,18,77,12,
13/11/2022,19/04/1444,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,14,17,78,11,
14/11/2022,20/04/1444,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,13,16,79,10,
15/11/2022,21/04/1444,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,12,15,80,9,
16/11/2022,22/04/1444,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Saudi Arabia vs Croatia, Date: 16 November 2022, Stadium: Prince Faisal bin Fahd Stadium, Riyadh, Score: Saudi Arabia 0–1 Croatia, Attendance: 8,287 ",National Cup,FALSE,FALSE,FALSE,FALSE,11,14,81,8,
17/11/2022,23/04/1444,Thursday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,10,13,82,7,
18/11/2022,24/04/1444,Friday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,9,12,83,6,
19/11/2022,25/04/1444,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,8,11,84,5,
20/11/2022,26/04/1444,Sunday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,World Cup,FALSE,FALSE,FALSE,FALSE,7,10,85,4,
21/11/2022,27/04/1444,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,World Cup,FALSE,FALSE,FALSE,FALSE,6,9,86,3,
22/11/2022,28/04/1444,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,KSA vs Argentina,World Cup,FALSE,FALSE,FALSE,FALSE,5,8,87,2,
23/11/2022,29/04/1444,Wednesday,Riyadh,Public holiday,It's a holiday to celebrate KSA victory over Argentina.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,World Cup,FALSE,FALSE,FALSE,FALSE,4,7,88,1,
24/11/2022,30/04/1444,Thursday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,World Cup,FALSE,FALSE,FALSE,FALSE,3,6,"Vacation	",Vacation,
25/11/2022,1/5/1444,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,World Cup,FALSE,FALSE,FALSE,FALSE,2,5,"Vacation	",Vacation,
26/11/2022,2/5/1444,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,KSA vs Poland,World Cup,FALSE,FALSE,FALSE,FALSE,1,4,"Vacation	",Vacation,
27/11/2022,3/5/1444,Sunday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,World Cup,FALSE,FALSE,FALSE,TRUE,31,3,"Vacation	",Vacation,
28/11/2022,4/5/1444,Monday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,World Cup,FALSE,FALSE,FALSE,FALSE,30,2,"Vacation	",Vacation,
29/11/2022,5/5/1444,Tuesday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,World Cup,FALSE,FALSE,FALSE,FALSE,29,1,"Vacation	",Vacation,
30/11/2022,6/5/1444,Wednesday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,KSA vs Mexico,World Cup,FALSE,FALSE,FALSE,FALSE,28,0,"Vacation	",Vacation,
01/12/2022,7/5/1444,Thursday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,World Cup,FALSE,FALSE,FALSE,FALSE,27,30,"Vacation	",Vacation,
02/12/2022,8/5/1444,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,World Cup,FALSE,FALSE,FALSE,FALSE,26,29,"Vacation	",Vacation,
03/12/2022,9/5/1444,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,World Cup,FALSE,FALSE,FALSE,FALSE,25,28,"Vacation	",Vacation,
04/12/2022,10/5/1444,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,World Cup,FALSE,FALSE,FALSE,FALSE,24,27,1,88,2 - 1444
05/12/2022,11/5/1444,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,World Cup,FALSE,FALSE,FALSE,FALSE,23,26,2,87,
06/12/2022,12/5/1444,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,World Cup,FALSE,FALSE,FALSE,FALSE,22,25,3,86,
07/12/2022,13/05/1444,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,قمة الرياض العربية-الصينية,شارك فيها قادة دول مجلس التعاون الخليجي والعالم العربي، وأبرمت اتفاقيات تعزز التعاون الاقتصادي والأمني .,رابط,FALSE,21,24,4,85,
08/12/2022,14/05/1444,Thursday,Riyadh,No Holiday,,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,20,23,5,84,
09/12/2022,15/05/1444,Friday,Riyadh,No Holiday,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,World Cup,FALSE,FALSE,FALSE,FALSE,19,22,6,83,
10/12/2022,16/05/1444,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,World Cup,FALSE,FALSE,FALSE,FALSE,18,21,7,82,
11/12/2022,17/05/1444,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,17,20,8,81,
12/12/2022,18/05/1444,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,16,19,9,80,
13/12/2022,19/05/1444,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,World Cup,FALSE,FALSE,FALSE,FALSE,15,18,10,79,
14/12/2022,20/05/1444,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,World Cup,FALSE,FALSE,FALSE,FALSE,14,17,11,78,
15/12/2022,21/05/1444,Thursday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,13,16,12,77,
16/12/2022,22/05/1444,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,12,15,13,76,
17/12/2022,23/05/1444,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,World Cup,FALSE,FALSE,FALSE,FALSE,11,14,14,75,
18/12/2022,24/05/1444,Sunday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,World Cup,FALSE,FALSE,FALSE,FALSE,10,13,15,74,
19/12/2022,25/05/1444,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,9,12,16,73,
20/12/2022,26/05/1444,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,8,11,17,72,
21/12/2022,27/05/1444,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,KSA League,FALSE,FALSE,FALSE,FALSE,7,10,18,71,
22/12/2022,28/05/1444,Thursday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,December Solstice in Saudi Arabia (Riyadh),KSA League,FALSE,FALSE,FALSE,FALSE,6,9,19,70,
23/12/2022,29/05/1444,Friday,Riyadh,No Holiday,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,5,8,20,69,
24/12/2022,30/05/1444,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,4,7,21,68,
25/12/2022,1/6/1444,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,3,6,22,67,
26/12/2022,2/6/1444,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Al Hilal vs Al Nassr, King Fahd Stadium",KSA League,FALSE,FALSE,FALSE,FALSE,2,5,23,66,
27/12/2022,3/6/1444,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,TRUE,31,4,24,65,
28/12/2022,4/6/1444,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,30,3,25,64,
29/12/2022,5/6/1444,Thursday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,29,2,26,63,
30/12/2022,6/6/1444,Friday,Riyadh,No Holiday,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,,FALSE,FALSE,FALSE,FALSE,28,1,27,62,
31/12/2022,7/6/1444,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,27,0,28,61,
01/01/2023,8/6/1444,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,,FALSE,FALSE,FALSE,FALSE,26,30,29,60,
02/01/2023,9/6/1444,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,,FALSE,FALSE,FALSE,FALSE,25,29,30,59,
03/01/2023,10/6/1444,Tuesday,Riyadh,No Holiday,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,,FALSE,FALSE,FALSE,FALSE,24,28,31,58,
04/01/2023,11/6/1444,Wednesday,Riyadh,No Holiday,,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,was online school day,,FALSE,FALSE,FALSE,FALSE,23,27,32,57,
05/01/2023,12/6/1444,Thursday,Riyadh,No Holiday,,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Al Ittihad vs Al Nassr,"Preimer League, KSA League",افتتاح المسار البرتقالي لشبكة قطار الرياض,تحسين حركة النقل العام وتخفيف الزحام المروري في المدينة.,رابط,FALSE,22,26,33,56,
06/01/2023,13/06/1444,Friday,Riyadh,No Holiday,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,Gulf Cup,FALSE,FALSE,FALSE,FALSE,21,25,34,55,
07/01/2023,14/06/1444,Saturday,Riyadh,No Holiday,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,Gulf Cup,FALSE,FALSE,FALSE,FALSE,20,24,35,54,
08/01/2023,15/06/1444,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,La liga,FALSE,FALSE,FALSE,FALSE,19,23,36,53,
09/01/2023,16/06/1444,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Gulf Cup,FALSE,FALSE,FALSE,FALSE,18,22,37,52,
10/01/2023,17/06/1444,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,Gulf Cup,FALSE,FALSE,FALSE,FALSE,17,21,38,51,
11/01/2023,18/06/1444,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,16,20,39,50,
12/01/2023,19/06/1444,Thursday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Gulf Cup,FALSE,FALSE,FALSE,FALSE,15,19,40,49,
13/01/2023,20/06/1444,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"Preimer League, Gulf Cup",FALSE,FALSE,FALSE,FALSE,14,18,41,48,
14/01/2023,21/06/1444,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,Preimer League,FALSE,FALSE,FALSE,FALSE,13,17,42,47,
15/01/2023,22/06/1444,Sunday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Barcelona vs Real Madrid, King Fahd International Stadium, Riyadh",La liga,FALSE,FALSE,FALSE,FALSE,12,16,43,46,
16/01/2023,23/06/1444,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,Gulf Cup,FALSE,FALSE,FALSE,FALSE,11,15,44,45,
17/01/2023,24/06/1444,Tuesday,Riyadh,No Holiday,,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,,,FALSE,FALSE,FALSE,FALSE,10,14,45,44,
18/01/2023,25/06/1444,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,9,13,46,43,
19/01/2023,26/06/1444,Thursday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Al Hilal & Al Nassr vs PSG, King Fahd Stadium","Preimer League, KSA League, Gulf Cup",FALSE,FALSE,FALSE,FALSE,8,12,47,42,
20/01/2023,27/06/1444,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,7,11,48,41,
21/01/2023,28/06/1444,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,6,10,49,40,
22/01/2023,29/06/1444,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,5,9,50,39,
23/01/2023,1/7/1444,Monday,Riyadh,No Holiday,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,Preimer League,FALSE,FALSE,FALSE,FALSE,4,8,51,38,
24/01/2023,2/7/1444,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE,FALSE,FALSE,FALSE,3,7,52,37,
25/01/2023,3/7/1444,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,,FALSE,FALSE,FALSE,FALSE,2,6,53,36,
26/01/2023,4/7/1444,Thursday,Riyadh,No Holiday,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Al Ittihad vs Al Nassr,KSA League,FALSE,FALSE,FALSE,TRUE,31,5,54,35,
27/01/2023,5/7/1444,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,30,4,55,34,
28/01/2023,6/7/1444,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,29,3,56,33,
29/01/2023,7/7/1444,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,28,2,57,32,
30/01/2023,8/7/1444,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,27,1,58,31,
31/01/2023,9/7/1444,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,26,0,59,30,
01/02/2023,10/7/1444,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,25,27,60,29,
02/02/2023,11/7/1444,Thursday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,24,26,61,28,
03/02/2023,12/7/1444,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Preimer League,FALSE,FALSE,FALSE,FALSE,23,25,62,27,
04/02/2023,13/07/1444,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Preimer League,FALSE,FALSE,FALSE,FALSE,22,24,63,26,
05/02/2023,14/07/1444,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"Preimer League, La liga",FALSE,FALSE,FALSE,FALSE,21,23,64,25,
06/02/2023,15/07/1444,Monday,Riyadh,No Holiday,,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,20,22,65,24,
07/02/2023,16/07/1444,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,19,21,66,23,
08/02/2023,17/07/1444,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Preimer League,FALSE,FALSE,FALSE,FALSE,18,20,67,22,
09/02/2023,18/07/1444,Thursday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,17,19,68,21,
10/02/2023,19/07/1444,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,16,18,69,20,
11/02/2023,20/07/1444,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Preimer League,FALSE,FALSE,FALSE,FALSE,15,17,70,19,
12/02/2023,21/07/1444,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Preimer League,FALSE,FALSE,FALSE,FALSE,14,16,71,18,
13/02/2023,22/07/1444,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Preimer League,FALSE,FALSE,FALSE,FALSE,13,15,72,17,
14/02/2023,23/07/1444,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,UEFA CL,FALSE,FALSE,FALSE,FALSE,12,14,73,16,
15/02/2023,24/07/1444,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Preimer League,FALSE,FALSE,FALSE,FALSE,11,13,74,15,
16/02/2023,25/07/1444,Thursday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,10,12,75,14,
17/02/2023,26/07/1444,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,9,11,76,13,
18/02/2023,27/07/1444,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Preimer League,FALSE,FALSE,FALSE,FALSE,8,10,77,12,
19/02/2023,28/07/1444,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Preimer League,FALSE,FALSE,FALSE,FALSE,7,9,78,11,
20/02/2023,29/07/1444,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,6,8,79,10,
21/02/2023,1/8/1444,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,UEFA CL,FALSE,FALSE,FALSE,FALSE,5,7,80,9,
22/02/2023,2/8/1444,Wednesday,Riyadh,Founding Day,Founding Day is a national holiday in Saudi Arabia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,UEFA CL,FALSE,FALSE,FALSE,FALSE,4,6,81,8,
23/02/2023,3/8/1444,Thursday,Riyadh,Founding Day Public Sector Holiday,Founding Day Public Sector Holiday is a public sector holiday in Saudi Arabia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,3,5,82,7,
24/02/2023,4/8/1444,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Preimer League,FALSE,FALSE,FALSE,FALSE,2,4,83,6,
25/02/2023,5/8/1444,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"Preimer League, La liga",FALSE,FALSE,FALSE,FALSE,1,3,84,5,
26/02/2023,6/8/1444,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Preimer League,FALSE,FALSE,FALSE,FALSE,0,2,85,4,
27/02/2023,7/8/1444,Monday,Riyadh,No Holiday,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,TRUE,31,1,86,3,
28/02/2023,8/8/1444,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,30,0,87,2,
01/03/2023,9/8/1444,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Preimer League,FALSE,FALSE,FALSE,FALSE,29,30,88,1,
02/03/2023,10/8/1444,Thursday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,28,29,"Vacation	",Vacation,
03/03/2023,11/8/1444,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,27,28,"Vacation	",Vacation,
04/03/2023,12/8/1444,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Preimer League,FALSE,FALSE,FALSE,FALSE,26,27,"Vacation	",Vacation,
05/03/2023,13/08/1444,Sunday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Preimer League,FALSE,FALSE,FALSE,FALSE,25,26,"Vacation	",Vacation,
06/03/2023,14/08/1444,Monday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Preimer League,FALSE,FALSE,FALSE,FALSE,24,25,"Vacation	",Vacation,
